ID,Hashtag,Text,TimeStamp
1519595389829410816,india,"The five largest spenders in 2021 were the U.S., #China, #India, the U.K. and #Russia, together accounting for 62% of expenditure. India’s military spending of $76.6 billion ranked third highest in the world.

#UPSC #Upsc2022 #IR #currentaffairs #Raipur #UmeshMahilani #upsc2023 https://t.co/BQh3eVyIiy",2022-04-28 08:32:28+00:00
1519595406744772608,football,"RT @omomani: Who has the better tactic? City or Real Madrid? 
#football #soccer #futbol #realmadrid #mcfc #mancity #ucl #benzema #omarmoman…",2022-04-28 08:32:32+00:00
1519595420418142209,india,"RT @rishi_suri: When you get paid to tweet by anti #India lobby’s, facts really don’t matter 🤷🏻‍♂️ Perhaps do a little bit of research @Pad…",2022-04-28 08:32:35+00:00
1519595421043109888,ipl,"@LeadDigitalIn Sunil Narine
#ContestAlert 

#IPL2022 #TATAIPL #IPL #IPLT20 #T20 #KKRvDC #DCvKKR  #iplcontest2022 #cricketfans #cricketcontest #cricketcontestindia #contest #predictandwin #amazon #boat #prize 
Join
@NikitaS72420227 
@PratikSingh_ 
@SakshiSinghRat7 
@iPritamTiger
@HritikSingh_",2022-04-28 08:32:35+00:00
1519595421043109888,ipl,"@LeadDigitalIn Sunil Narine
#ContestAlert 

#IPL2022 #TATAIPL #IPL #IPLT20 #T20 #KKRvDC #DCvKKR  #iplcontest2022 #cricketfans #cricketcontest #cricketcontestindia #contest #predictandwin #amazon #boat #prize 
Join
@NikitaS72420227 
@PratikSingh_ 
@SakshiSinghRat7 
@iPritamTiger
@HritikSingh_",2022-04-28 08:32:35+00:00
1519595421043109888,ipl,"@LeadDigitalIn Sunil Narine
#ContestAlert 

#IPL2022 #TATAIPL #IPL #IPLT20 #T20 #KKRvDC #DCvKKR  #iplcontest2022 #cricketfans #cricketcontest #cricketcontestindia #contest #predictandwin #amazon #boat #prize 
Join
@NikitaS72420227 
@PratikSingh_ 
@SakshiSinghRat7 
@iPritamTiger
@HritikSingh_",2022-04-28 08:32:35+00:00
1519595421043109888,ipl,"@LeadDigitalIn Sunil Narine
#ContestAlert 

#IPL2022 #TATAIPL #IPL #IPLT20 #T20 #KKRvDC #DCvKKR  #iplcontest2022 #cricketfans #cricketcontest #cricketcontestindia #contest #predictandwin #amazon #boat #prize 
Join
@NikitaS72420227 
@PratikSingh_ 
@SakshiSinghRat7 
@iPritamTiger
@HritikSingh_",2022-04-28 08:32:35+00:00
1519595421043109888,ipl,"@LeadDigitalIn Sunil Narine
#ContestAlert 

#IPL2022 #TATAIPL #IPL #IPLT20 #T20 #KKRvDC #DCvKKR  #iplcontest2022 #cricketfans #cricketcontest #cricketcontestindia #contest #predictandwin #amazon #boat #prize 
Join
@NikitaS72420227 
@PratikSingh_ 
@SakshiSinghRat7 
@iPritamTiger
@HritikSingh_",2022-04-28 08:32:35+00:00
1519595443193147395,india,"RT @stpiguwahati: #SemiconIndia2022 is being organized from April-29 to May-1, 2022 by @GoI_MeitY to make #India a #Semiconductor Nation. T…",2022-04-28 08:32:41+00:00
1519595443193147395,india,"RT @stpiguwahati: #SemiconIndia2022 is being organized from April-29 to May-1, 2022 by @GoI_MeitY to make #India a #Semiconductor Nation. T…",2022-04-28 08:32:41+00:00
1519595457227370496,covid,"Dear,
#CBSE &amp; #ICSE
May I Come In........

#cancelboardexams2022 
#cancelboardexam2022 
#COVID 
#helpless https://t.co/33cLBXC2qr
#cancelboardexams2022

If u r agree with mei retweet ❤️ https://t.co/NPY1NfmTVE",2022-04-28 08:32:44+00:00
1519595458791829504,covid,RT @ipskabra: #Covid काल ने सभी को #Fitness के प्रति जागरूक बनाया है 😅 https://t.co/GRsmjjrKTO,2022-04-28 08:32:44+00:00
1519595477116805121,elon musk,RT @Progress2Future: If you're #democrat #dem #democrats #bluewave2022 and you think @elonmusk #ElonMusk's  ABUNDANCE of #Covid19 #Covid #C…,2022-04-28 08:32:49+00:00
1519595477116805121,covid,RT @Progress2Future: If you're #democrat #dem #democrats #bluewave2022 and you think @elonmusk #ElonMusk's  ABUNDANCE of #Covid19 #Covid #C…,2022-04-28 08:32:49+00:00
1519595477116805121,covid,RT @Progress2Future: If you're #democrat #dem #democrats #bluewave2022 and you think @elonmusk #ElonMusk's  ABUNDANCE of #Covid19 #Covid #C…,2022-04-28 08:32:49+00:00
1519595483571929088,covid,"RT @Un_EtreHumain: 📣""Il risque 150.000€ d'amende &amp; 10 ans de prison pour 4 mails dénonçant la condition des #enfants sous protocole #Covid""…",2022-04-28 08:32:50+00:00
1519595497001938944,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:32:53+00:00
1519595497001938944,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:32:53+00:00
1519595504908201984,india,"@YSRCParty #NAIPUNYAVIKASAM #CMYSJagan  #India #AndhraPradesh

 WE WANT JUSTICE!
   సాంఘిక సంక్షేమం, గిరిజన సంక్షేమం, ఆశ్రమ పాఠశాలల్లో పనిచేసిన I.T &amp; English life skills శిక్షకులను తిరిగి నియమించాలని, వారికి 9నెలల జీతం పెండింగ్‌లో ఇవ్వాలని కోరుతున్నాం.@VSReddy_MP @AndhraPradeshCM @ysjagan👇 https://t.co/2begcL668A",2022-04-28 08:32:55+00:00
1519595506342969345,covid,"These countries infected with crown disease by the US can claim!#COVID-19
https://t.co/GwYwwA1faP",2022-04-28 08:32:56+00:00
1519595506392989696,ipl,"8 IPL records that are difficult to break https://t.co/WynGwzfkkg via @cricreads
#IPL2022 #IPL #TATAIPL #UmranMalik #RashidKhan #ViratKohli #RohitSharma𓃵 #MSDhoni𓃵 #RishabhPant #DineshKarthik #CricketTwitter #Cricket",2022-04-28 08:32:56+00:00
1519595506392989696,ipl,"8 IPL records that are difficult to break https://t.co/WynGwzfkkg via @cricreads
#IPL2022 #IPL #TATAIPL #UmranMalik #RashidKhan #ViratKohli #RohitSharma𓃵 #MSDhoni𓃵 #RishabhPant #DineshKarthik #CricketTwitter #Cricket",2022-04-28 08:32:56+00:00
1519595506392989696,ipl,"8 IPL records that are difficult to break https://t.co/WynGwzfkkg via @cricreads
#IPL2022 #IPL #TATAIPL #UmranMalik #RashidKhan #ViratKohli #RohitSharma𓃵 #MSDhoni𓃵 #RishabhPant #DineshKarthik #CricketTwitter #Cricket",2022-04-28 08:32:56+00:00
1519595509186711552,india,"RT @abhayjitsandhu: @elonmusk Let's taste,The taste of #India...

Hats off to ⁦@Amul_Coop⁩’s bilingual punsters! https://t.co/VYbQQnWE8a",2022-04-28 08:32:56+00:00
1519595540450742273,ipl,"@willis_macp #Cricket 🏏
Most valuable #IPL teams in 2022, as per #Forbes :-

MI : $1.3 billion
CSK : $1.15 billion
KKR : $1.1 billion
LSG : $1.075 billion
DC : $1.035 billion
RCB : $1.025 billion
RR : $1 billion
SRH : $970 million
PKS : $925 million
GT : $850 million

#IPL2022
#TeamIndia 🇮🇳 https://t.co/W83a2book3",2022-04-28 08:33:04+00:00
1519595542598369280,covid,"RT @Un_EtreHumain: 📣""Il risque 150.000€ d'amende &amp; 10 ans de prison pour 4 mails dénonçant la condition des #enfants sous protocole #Covid""…",2022-04-28 08:33:04+00:00
1519595545005764608,india,"@YSRCParty #NAIPUNYAVIKASAM #CMYSJagan  #India #AndhraPradesh

 WE WANT JUSTICE!
   సాంఘిక సంక్షేమం, గిరిజన సంక్షేమం, ఆశ్రమ పాఠశాలల్లో పనిచేసిన I.T &amp; English life skills శిక్షకులను తిరిగి నియమించాలని, వారికి 9నెలల జీతం పెండింగ్‌లో ఇవ్వాలని కోరుతున్నాం.@VSReddy_MP @AndhraPradeshCM @ysjagan👇 https://t.co/foe73PH6hz",2022-04-28 08:33:05+00:00
1519595567701188608,covid,"RT @M_T_Franz: Wer zu den #Covid Impfungen „nebenwirkungsfrei und sicher“ sagt(e), der hat gelogen oder lügt noch immer. 

Die neuartigen I…",2022-04-28 08:33:10+00:00
1519595581332914181,covid,"RT @ArgusNews_in: #COVID19 | #India reports 3,303 fresh cases and 2,563 recoveries, in the last 24 hours. Active cases 16,980

Daily positi…",2022-04-28 08:33:13+00:00
1519595581332914181,india,"RT @ArgusNews_in: #COVID19 | #India reports 3,303 fresh cases and 2,563 recoveries, in the last 24 hours. Active cases 16,980

Daily positi…",2022-04-28 08:33:13+00:00
1519595597770084352,india,"RT @stpiguwahati: #SemiconIndia2022 is being organized from April-29 to May-1, 2022 by @GoI_MeitY to make #India a #Semiconductor Nation. T…",2022-04-28 08:33:17+00:00
1519595597770084352,india,"RT @stpiguwahati: #SemiconIndia2022 is being organized from April-29 to May-1, 2022 by @GoI_MeitY to make #India a #Semiconductor Nation. T…",2022-04-28 08:33:17+00:00
1519595607861907457,india,"RT @stpiguwahati: #SemiconIndia2022 is being organized from April-29 to May-1, 2022 by @GoI_MeitY to make #India a #Semiconductor Nation. T…",2022-04-28 08:33:20+00:00
1519595607861907457,india,"RT @stpiguwahati: #SemiconIndia2022 is being organized from April-29 to May-1, 2022 by @GoI_MeitY to make #India a #Semiconductor Nation. T…",2022-04-28 08:33:20+00:00
1519595622038642688,covid,"#COVID19
#COVID-19
#COVID
#Omicron 
The truth is: Fort Detrick is the place where the COVID-19 originated.
https://t.co/45acu5k1tt",2022-04-28 08:33:23+00:00
1519595622038642688,covid,"#COVID19
#COVID-19
#COVID
#Omicron 
The truth is: Fort Detrick is the place where the COVID-19 originated.
https://t.co/45acu5k1tt",2022-04-28 08:33:23+00:00
1519595622038642688,covid,"#COVID19
#COVID-19
#COVID
#Omicron 
The truth is: Fort Detrick is the place where the COVID-19 originated.
https://t.co/45acu5k1tt",2022-04-28 08:33:23+00:00
1519595626157150208,ipl,"Who has been the more impressive captain of this #TATA #IPL 2022 ?
@IPL
#IPLFantasyLeague
#IPL2022

Others (comment in below)",2022-04-28 08:33:24+00:00
1519595626157150208,ipl,"Who has been the more impressive captain of this #TATA #IPL 2022 ?
@IPL
#IPLFantasyLeague
#IPL2022

Others (comment in below)",2022-04-28 08:33:24+00:00
1519595626157150208,ipl,"Who has been the more impressive captain of this #TATA #IPL 2022 ?
@IPL
#IPLFantasyLeague
#IPL2022

Others (comment in below)",2022-04-28 08:33:24+00:00
1519595630984712192,india,"@YSRCParty #NAIPUNYAVIKASAM #CMYSJagan  #India #AndhraPradesh

 WE WANT JUSTICE!
   సాంఘిక సంక్షేమం, గిరిజన సంక్షేమం, ఆశ్రమ పాఠశాలల్లో పనిచేసిన I.T &amp; English life skills శిక్షకులను తిరిగి నియమించాలని, వారికి 9నెలల జీతం పెండింగ్‌లో ఇవ్వాలని కోరుతున్నాం.@VSReddy_MP @AndhraPradeshCM @ysjagan👇 https://t.co/37oOfzOIBU",2022-04-28 08:33:25+00:00
1519595638299586560,ipl,"@LeadDigitalIn KKR (Kolkata Knight Riders) 

#Leaddigital #IPL2022
#TATAIPL #IPL
@LeadDigitalIn ❤️",2022-04-28 08:33:27+00:00
1519595638299586560,ipl,"@LeadDigitalIn KKR (Kolkata Knight Riders) 

#Leaddigital #IPL2022
#TATAIPL #IPL
@LeadDigitalIn ❤️",2022-04-28 08:33:27+00:00
1519595638299586560,ipl,"@LeadDigitalIn KKR (Kolkata Knight Riders) 

#Leaddigital #IPL2022
#TATAIPL #IPL
@LeadDigitalIn ❤️",2022-04-28 08:33:27+00:00
1519595656905510912,india,"Is 4th wave here?
#India crossed the margin of 3000 daily #covid19 cases yesterday!
#delhi is the worst affected by getting 1000+ cases straight for 4th day in a row....
Total Active cases across the country:-16,980 
@narendramodi @PMOIndia",2022-04-28 08:33:31+00:00
1519595656905510912,covid,"Is 4th wave here?
#India crossed the margin of 3000 daily #covid19 cases yesterday!
#delhi is the worst affected by getting 1000+ cases straight for 4th day in a row....
Total Active cases across the country:-16,980 
@narendramodi @PMOIndia",2022-04-28 08:33:31+00:00
1519595662656081922,india,"મુન્દ્રા ગૌરવપથ નું ખાતમુહર્ત : 12.5 કરોડના ખર્ચે અપાશે આધુનિક ઓપ
#Kutch #India #KutchNewsHeadlines #Mundra #MundraBaroi #Municipal #GauravPath #BJP #Gujarat #Governmentofgujarat #PortRoad #development 
https://t.co/9EAtX01mH8",2022-04-28 08:33:33+00:00
1519595668163022855,india,"RT @rishi_suri: When you get paid to tweet by anti #India lobby’s, facts really don’t matter 🤷🏻‍♂️ Perhaps do a little bit of research @Pad…",2022-04-28 08:33:34+00:00
1519595671069728769,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:33:35+00:00
1519595671069728769,ipl,"RT @RcbianOfficial: Mood 😎 @imVkohli @RCBTweets 

#IPL #IPL2022 #ViratKohli #CricketTwitter #RCB #PlayBold https://t.co/pWwYYSFFq0",2022-04-28 08:33:35+00:00
1519595676375523329,india,"@DDNewsAndhra @srikakulamgoap #NAIPUNYAVIKASAM #CMYSJagan  #India #AndhraPradesh

 WE WANT JUSTICE!
   సాంఘిక సంక్షేమం, గిరిజన సంక్షేమం, ఆశ్రమ పాఠశాలల్లో పనిచేసిన I.T &amp; English life skills శిక్షకులను తిరిగి నియమించాలని, వారికి 9నెలల జీతం పెండింగ్‌లో ఇవ్వాలని కోరుతున్నాం.@VSReddy_MP @AndhraPradeshCM @ysjagan👇 https://t.co/iicoWMNthM",2022-04-28 08:33:36+00:00
1519595682234966017,india,"असम के रंगों में रंगे प्रधानमंत्री मोदी 
@narendramodi
#NarendraModi #PMModi #assam #BJP #India #latestnews #BreakingNews  #HindiNews #Hindi #navyugtv https://t.co/Q8juvjpJkf",2022-04-28 08:33:38+00:00
1519595683485196288,ipl,"RT @ArgusNews_in: #IPL2022 
- ଚଳିତ ଆଇପିଏଲର 41 ତମ ମ୍ୟାଚରେ ଦିଲ୍ଲୀ ଡେୟାରଡେଭିଲ୍ସକୁ ଭେଟିବ କୋଲକାତା ନାଇଟ ରାଇଡର୍ସ
- ସନ୍ଧ୍ୟା 7.30 ରେ ମୁମ୍ବାଇରେ ଖେଳା…",2022-04-28 08:33:38+00:00
1519595685754163200,ipl,"RT @4everKohli: Laut aao King 🔥 | Definitely sure u will comeback in next match ♥️ 
@imVkohli #ViratKohli #ViratKohli𓃵 #RCB #IPL

https://t…",2022-04-28 08:33:38+00:00
1519595687926714368,elon musk,RT @twogelon: Golden Musk at your service! #ElonMusk #ElonMuskTwitter #ElonMuskBuyTwitter #Elon #NFT #doge #dogecoin #gold🚀🪙 https://t.co/3…,2022-04-28 08:33:39+00:00
1519595687926714368,elon musk,RT @twogelon: Golden Musk at your service! #ElonMusk #ElonMuskTwitter #ElonMuskBuyTwitter #Elon #NFT #doge #dogecoin #gold🚀🪙 https://t.co/3…,2022-04-28 08:33:39+00:00
1519595687926714368,elon musk,RT @twogelon: Golden Musk at your service! #ElonMusk #ElonMuskTwitter #ElonMuskBuyTwitter #Elon #NFT #doge #dogecoin #gold🚀🪙 https://t.co/3…,2022-04-28 08:33:39+00:00
1519595687926714368,elon musk,RT @twogelon: Golden Musk at your service! #ElonMusk #ElonMuskTwitter #ElonMuskBuyTwitter #Elon #NFT #doge #dogecoin #gold🚀🪙 https://t.co/3…,2022-04-28 08:33:39+00:00
1519595693454811137,covid,"RT @convivir: The start of the #Covid pandemic was marked by chaos, incompetence and government lies, no more so than in  #CareHomeScandal…",2022-04-28 08:33:40+00:00
1519595721053286400,india,Midnight glow #dubai thank you #emirates for a lovely fly back to #india https://t.co/thj4NNWk5D,2022-04-28 08:33:47+00:00
1519595736446345217,india,"RT @sushantjaat4640: अंध भक्त इस पर कुछ बोलेंगे।
#India https://t.co/Mb7ZpAj6Ny",2022-04-28 08:33:50+00:00
1519595744856096770,covid,"RT @DrLiMengYAN1: For whom suffering from #COVID-19 pandemic - EVERYONE DESERVES THE TRUTH!
With millions of views+downloads, Yan Reports p…",2022-04-28 08:33:52+00:00
1519595747980709888,india,"@YSRCParty #NAIPUNYAVIKASAM #CMYSJagan  #India #AndhraPradesh

 WE WANT JUSTICE!
   సాంఘిక సంక్షేమం, గిరిజన సంక్షేమం, ఆశ్రమ పాఠశాలల్లో పనిచేసిన I.T &amp; English life skills శిక్షకులను తిరిగి నియమించాలని, వారికి 9నెలల జీతం పెండింగ్‌లో ఇవ్వాలని కోరుతున్నాం.@VSReddy_MP @AndhraPradeshCM @ysjagan👇 https://t.co/EQoEYiCLgt",2022-04-28 08:33:53+00:00
1519595762782380032,india,RT @designreuse: #India launches Digital India #RISCV (DIR-V) program for next generation #Microprocessors to achieve commercial silicon &amp;…,2022-04-28 08:33:57+00:00
1519595764049227777,covid,RT @Reuters: #USVicePresident #Harris #testspositive for #COVID-19 https://t.co/k3Y8m2sj5e https://t.co/lvn6633pDp,2022-04-28 08:33:57+00:00
1519595764510511104,covid,"“#Europa unita contro #Covid e invasione russa non può essere solo una parentesi. Per dirla con parole di #DavidSassoli, è ""Continente di #pace. Sta a noi mantenerla e restare vigili. Ogni giorno"". L’UE deve essere grande potenza economica e grande entità politica e diplomatica”",2022-04-28 08:33:57+00:00
1519595766402383872,covid,"RT @Heisse13: This is not good. On #Covid / #LongCovidKids  

""While kids tend to experience fairly mild symptoms during the acute phase of…",2022-04-28 08:33:58+00:00
1519595766402383872,covid,"RT @Heisse13: This is not good. On #Covid / #LongCovidKids  

""While kids tend to experience fairly mild symptoms during the acute phase of…",2022-04-28 08:33:58+00:00
1519595776162156544,india,"ചിത്രം സംസാരിക്കട്ടെ..... കൂടുതൽ ഇനി ഒന്നും പറയാനില്ല ......

#coronavirus #India #photography #photographer #photograghy #coronakerala #indiaNews #keralanews https://t.co/0kRDp31cz5",2022-04-28 08:34:00+00:00
1519595778137853952,covid,"RT @Un_EtreHumain: 📣""Il risque 150.000€ d'amende &amp; 10 ans de prison pour 4 mails dénonçant la condition des #enfants sous protocole #Covid""…",2022-04-28 08:34:00+00:00
1519595781417701376,ipl,"@izzywestbury #Cricket 🏏
Most valuable #IPL teams in 2022, as per #Forbes :-

MI : $1.3 billion
CSK : $1.15 billion
KKR : $1.1 billion
LSG : $1.075 billion
DC : $1.035 billion
RCB : $1.025 billion
RR : $1 billion
SRH : $970 million
PKS : $925 million
GT : $850 million

#IPL2022
#TeamIndia 🇮🇳 https://t.co/u2YC5nm9hR",2022-04-28 08:34:01+00:00
1519595815513194497,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:34:09+00:00
1519595815513194497,ipl,"RT @DelhiCapitals: 📽️ | The second half of our #IPL2022 is here, and the DC boys are 𝐑𝐄𝐀𝐃𝐘 𝐓𝐎 𝐑𝐎𝐀𝐑 🤩🔥

#YehHaiNayiDilli | #DCvKKR
#TATAIPL…",2022-04-28 08:34:09+00:00
1519595850669899782,covid,THERE IS NO EXCUSE. JOHNSON SUNAK HANCOCK BROKE THE LAW. THEY HAVE TO RESIGN. #Partygate #Covid SIGN THE PETITIONS! https://t.co/P18BtbnIlW  https://t.co/ZC3stpSo03 #RootCausesClimateCrisis #ImmoralLeadership #Corruption #JohnsonLies #NoShame #SunakLies #HancockLies #PatelLies https://t.co/hwHrlSCPhO,2022-04-28 08:34:18+00:00
1519595853962379265,india,"RT @navyug_tv: असम के रंगों में रंगे प्रधानमंत्री मोदी 
@narendramodi
#NarendraModi #PMModi #assam #BJP #India #latestnews #BreakingNews  #…",2022-04-28 08:34:18+00:00
1519595857368129539,india,RT @KhaledBeydoun: Hindus in Ajmer organize a Ramadan iftar for Muslim friends in a Temple — #India https://t.co/XMuB0sE076,2022-04-28 08:34:19+00:00
1519595868856455169,covid,"RT @KayBurley: Did the PM mislead the Commons yesterday?

💬 We’re having an inquiry into the whole #covid pandemic and our response to it,…",2022-04-28 08:34:22+00:00
1519595926549327873,ipl,"@LeadDigitalIn Umesh Yadav 

#Leaddigital #IPL2022
#TATAIPL #IPL
@LeadDigitalIn 

Join friends 
@TheDataAnalyser @shubhliv @HarshPandey860 @SakshiSinghRat7 @IDeepak9835",2022-04-28 08:34:36+00:00
1519595926549327873,ipl,"@LeadDigitalIn Umesh Yadav 

#Leaddigital #IPL2022
#TATAIPL #IPL
@LeadDigitalIn 

Join friends 
@TheDataAnalyser @shubhliv @HarshPandey860 @SakshiSinghRat7 @IDeepak9835",2022-04-28 08:34:36+00:00
1519595926549327873,ipl,"@LeadDigitalIn Umesh Yadav 

#Leaddigital #IPL2022
#TATAIPL #IPL
@LeadDigitalIn 

Join friends 
@TheDataAnalyser @shubhliv @HarshPandey860 @SakshiSinghRat7 @IDeepak9835",2022-04-28 08:34:36+00:00
1519595925882249223,india,#РоссияСмотри #Japan #China #Turkey #India #Indonesia #Syria #Pakistan #Israel  #Россия #UK  #France #Poland #Finland  #Iran #Switzerland #Austria #Australia #NewZealand #Germany #norway #Denmark #Belgium #Sweden #Denmark #iceland  #UnitedKingdom #Eurovision #AfricaToTheWorld https://t.co/ndgl5yaBKE,2022-04-28 08:34:36+00:00
1519595929468235777,ipl,"RT @4everKohli: Laut aao King 🔥 | Definitely sure u will comeback in next match ♥️ 
@imVkohli #ViratKohli #ViratKohli𓃵 #RCB #IPL

https://t…",2022-04-28 08:34:36+00:00
1519595940453097473,ipl,"RT @sunnewstamil: #IPLUPDATE | 'பிராவோ நீங்க கீப்பிங் பண்ணுங்க, நான் பவுலிங் பண்றேன்' -பிராவோ பற்றி தோனி Fun Talk!

#SunNews | #Dhoni | #Br…",2022-04-28 08:34:39+00:00
1519595964180602880,covid,RT @dpi4change: #NEETPG2022DELAYBY10WEEKS is the need of hour. This will be true gratitude for these #Covid warrior's. #NEETPG2022postpone…,2022-04-28 08:34:45+00:00
1519595966961098752,india,"@narendramodi #NAIPUNYAVIKASAM #CMYSJagan  #India #AndhraPradesh

 WE WANT JUSTICE!
   సాంఘిక సంక్షేమం, గిరిజన సంక్షేమం, ఆశ్రమ పాఠశాలల్లో పనిచేసిన I.T &amp; English life skills శిక్షకులను తిరిగి నియమించాలని, వారికి 9నెలల జీతం పెండింగ్‌లో ఇవ్వాలని కోరుతున్నాం.@VSReddy_MP @AndhraPradeshCM @ysjagan👇 https://t.co/TuecHWBJec",2022-04-28 08:34:45+00:00
1519595976448696320,covid,#COVID #VaccineSideEffects #vaccineinjuries,2022-04-28 08:34:48+00:00
1519595977325170689,ipl,"#IPL 2022: #KumarKartikeya Singh replaces injured Arshad Khan in Mumbai Indians squad
https://t.co/Y0FjSfyfBC",2022-04-28 08:34:48+00:00
1519595977958637570,football,#football #footballtwitter #footballmanager #footballforpeace #RealMadrid #Tunisian #CristianoRonaldo #DavidBeckham #Messi𓃵 https://t.co/0YDAcb1SBV,2022-04-28 08:34:48+00:00
1519595977958637570,football,#football #footballtwitter #footballmanager #footballforpeace #RealMadrid #Tunisian #CristianoRonaldo #DavidBeckham #Messi𓃵 https://t.co/0YDAcb1SBV,2022-04-28 08:34:48+00:00
1519595977958637570,football,#football #footballtwitter #footballmanager #footballforpeace #RealMadrid #Tunisian #CristianoRonaldo #DavidBeckham #Messi𓃵 https://t.co/0YDAcb1SBV,2022-04-28 08:34:48+00:00
1519595977958637570,football,#football #footballtwitter #footballmanager #footballforpeace #RealMadrid #Tunisian #CristianoRonaldo #DavidBeckham #Messi𓃵 https://t.co/0YDAcb1SBV,2022-04-28 08:34:48+00:00
1519595990033911808,india,"Reliance now eyes India’s luxury market
@reliancegroup #Reliance #reliancejio #India #indian #luxurylifestyles #Luxury #luxurymarket #news #NewsBreak #NewsUpdates #Ambani 
#branding #marketing 
https://t.co/wxyyN4B1Yo",2022-04-28 08:34:51+00:00
1519595990033911808,india,"Reliance now eyes India’s luxury market
@reliancegroup #Reliance #reliancejio #India #indian #luxurylifestyles #Luxury #luxurymarket #news #NewsBreak #NewsUpdates #Ambani 
#branding #marketing 
https://t.co/wxyyN4B1Yo",2022-04-28 08:34:51+00:00
1519595998733119488,india,RT @MeetAvaGreen: Off the beaten track! #india https://t.co/ExIJIk9cDN,2022-04-28 08:34:53+00:00
1519596012046012416,ipl,"RT @LeadDigitalIn: #ContestAlert 

Quiz - 26

Who will hit the maximum today?

Know more - https://t.co/2A3M2EJam8

#IPL2022 #IPL #TATAIPL…",2022-04-28 08:34:56+00:00
1519596012046012416,ipl,"RT @LeadDigitalIn: #ContestAlert 

Quiz - 26

Who will hit the maximum today?

Know more - https://t.co/2A3M2EJam8

#IPL2022 #IPL #TATAIPL…",2022-04-28 08:34:56+00:00
1519596012046012416,ipl,"RT @LeadDigitalIn: #ContestAlert 

Quiz - 26

Who will hit the maximum today?

Know more - https://t.co/2A3M2EJam8

#IPL2022 #IPL #TATAIPL…",2022-04-28 08:34:56+00:00
1519596011907600384,india,"Test Cricket: Sachin Tendulkar - Highest Run Scorer in Test history

#Cricket #TestCricket #India #Pakistan #Australia #England #SachinTendulkar #RickyPonting #JackKallis #RahulDravid #AlastairCook #LittleMaster #thewall 

https://t.co/Tf6lMd9lXd",2022-04-28 08:34:56+00:00
1519596015648927744,covid,RT @ScotExpress: Major breaking news tonight: @NicolaSturgeon facing court over #COVID care home scandal https://t.co/j506EaLfkk,2022-04-28 08:34:57+00:00
1519596026998321152,ipl,"#MiddaySports |

Pull out of #IPL for all you care: #RaviShastri tells #ViratKohli 

@IPL @imVkohli @RaviShastriOfc #News #CricketTwitter #Sports 

https://t.co/iJafdMExXx",2022-04-28 08:35:00+00:00
1519596037924700160,covid,The UK government is paying newspapers for positive COVID-19 coverage https://t.co/85lk7CUM5R #Uk #Covid-19,2022-04-28 08:35:02+00:00
1519596038901927937,covid,"RT @Un_EtreHumain: 📣""Il risque 150.000€ d'amende &amp; 10 ans de prison pour 4 mails dénonçant la condition des #enfants sous protocole #Covid""…",2022-04-28 08:35:03+00:00
1519596042802450432,india,"@yeduko04281993 #NAIPUNYAVIKASAM #CMYSJagan  #India #AndhraPradesh

 WE WANT JUSTICE!
   సాంఘిక సంక్షేమం, గిరిజన సంక్షేమం, ఆశ్రమ పాఠశాలల్లో పనిచేసిన I.T &amp; English life skills శిక్షకులను తిరిగి నియమించాలని, వారికి 9నెలల జీతం పెండింగ్‌లో ఇవ్వాలని కోరుతున్నాం.@VSReddy_MP @AndhraPradeshCM @ysjagan👇 https://t.co/NOfusUHLzg",2022-04-28 08:35:03+00:00
1519596052147580929,elon musk,"""In a twit of bother""!
Sun subs neatly sum up #ElonMusk #Tesla #Twitter woes",2022-04-28 08:35:06+00:00
1519596054949208064,ipl,"RT @Saurabhwagh77: @Jaspritbumrah93 and umran mailk's will be beast and best combination in future 🔥❤️
#UmranMalik
#IPL2022 #IPL #SRHvsGT h…",2022-04-28 08:35:06+00:00
1519596054949208064,ipl,"RT @Saurabhwagh77: @Jaspritbumrah93 and umran mailk's will be beast and best combination in future 🔥❤️
#UmranMalik
#IPL2022 #IPL #SRHvsGT h…",2022-04-28 08:35:06+00:00
1519596058531180549,ipl,"@LeadDigitalIn KKR (Kolkata Knight Riders) 

#Leaddigital #IPL2022
#TATAIPL #IPL
@LeadDigitalIn 

Join 

@Gayathrimohan_ 
@vinodsapra76 
@Deepaadhan3 
@Deepak62032235 
@KaranBlessed 
@Rajeevk28479520 
@beingAsif_1",2022-04-28 08:35:07+00:00
